"bpl","qob","nonwhite","vet_wwko","home_ownership","qob_minus_kw"
"Kentucky",1,0,0,0,5.5
"South Carolina",1,1,0,0,5.5
"Georgia",1,1,0,0,5.5
"Minnesota",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Illinois",1,0,1,1,5.5
"Alabama",1,1,0,0,5.5
"Missouri",1,0,0,0,5.5
"New Mexico",1,0,0,0,5.5
"Wisconsin",1,0,0,0,5.5
"United States, ns",1,0,0,0,5.5
"Georgia",1,0,0,0,5.5
"New Jersey",1,0,0,0,5.5
"New York",1,1,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Michigan",1,0,0,1,5.5
"Connecticut",1,0,0,0,5.5
"Vermont",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"Texas",1,0,0,1,5.5
"California",1,1,0,0,5.5
"Missouri",1,0,0,0,5.5
"Texas",1,0,1,1,5.5
"Georgia",1,0,0,0,5.5
"Illinois",1,0,1,0,5.5
"Illinois",1,0,1,0,5.5
"Indiana",1,0,0,0,5.5
"New Jersey",1,0,1,1,5.5
"Illinois",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"North Carolina",1,0,0,0,5.5
"Arkansas",1,1,0,0,5.5
"Iowa",1,0,0,1,5.5
"Tennessee",1,0,0,0,5.5
"Iowa",1,0,0,0,5.5
"Kansas",1,0,0,1,5.5
"North Carolina",1,0,0,0,5.5
"North Carolina",1,0,0,1,5.5
"Ohio",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"South Carolina",1,0,0,0,5.5
"Missouri",1,0,0,0,5.5
"North Carolina",1,0,0,0,5.5
"Iowa",1,0,0,0,5.5
"South Carolina",1,1,0,0,5.5
"Texas",1,0,1,0,5.5
"New Jersey",1,0,0,0,5.5
"Iowa",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Utah",1,0,0,0,5.5
"Minnesota",1,0,0,1,5.5
"Pennsylvania",1,0,1,0,5.5
"Georgia",1,0,0,1,5.5
"Texas",1,0,0,0,5.5
"Michigan",1,0,1,0,5.5
"New Jersey",1,0,1,1,5.5
"Connecticut",1,0,0,0,5.5
"New Jersey",1,0,0,1,5.5
"Pennsylvania",1,0,0,1,5.5
"Kentucky",1,0,0,1,5.5
"Texas",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"Louisiana",1,1,0,0,5.5
"Minnesota",1,0,0,1,5.5
"Kansas",1,0,0,0,5.5
"New York",1,0,1,0,5.5
"Colorado",1,0,0,1,5.5
"Alabama",1,0,0,0,5.5
"North Carolina",1,0,1,0,5.5
"Kansas",1,0,0,0,5.5
"Mississippi",1,1,1,0,5.5
"New York",1,0,0,0,5.5
"Montana",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Massachusetts",1,0,1,0,5.5
"Illinois",1,0,1,0,5.5
"West Virginia",1,0,0,0,5.5
"Kansas",1,0,0,1,5.5
"Michigan",1,0,0,1,5.5
"Georgia",1,0,0,1,5.5
"North Carolina",1,0,0,1,5.5
"Pennsylvania",1,0,0,0,5.5
"North Carolina",1,0,0,1,5.5
"Ohio",1,0,0,0,5.5
"North Carolina",1,0,1,0,5.5
"New York",1,0,1,0,5.5
"Indiana",1,0,0,1,5.5
"Alabama",1,1,0,0,5.5
"Illinois",1,0,1,0,5.5
"Massachusetts",1,0,0,0,5.5
"Connecticut",1,0,0,1,5.5
"Oklahoma",1,0,1,0,5.5
"Pennsylvania",1,0,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Kentucky",1,0,1,0,5.5
"North Dakota",1,0,0,0,5.5
"Virginia",1,0,0,1,5.5
"Georgia",1,1,0,0,5.5
"Washington",1,0,1,0,5.5
"Texas",1,0,1,1,5.5
"Kentucky",1,0,0,0,5.5
"North Carolina",1,0,0,0,5.5
"Nebraska",1,0,1,1,5.5
"Texas",1,0,0,1,5.5
"New Jersey",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Massachusetts",1,0,1,1,5.5
"Missouri",1,1,0,0,5.5
"Washington",1,0,0,0,5.5
"Louisiana",1,1,0,1,5.5
"Indiana",1,0,0,0,5.5
"Louisiana",1,0,0,1,5.5
"California",1,0,1,0,5.5
"Iowa",1,0,0,1,5.5
"Indiana",1,0,0,1,5.5
"Kentucky",1,0,0,1,5.5
"Pennsylvania",1,0,0,0,5.5
"West Virginia",1,0,1,0,5.5
"Pennsylvania",1,1,1,0,5.5
"Georgia",1,1,0,0,5.5
"Ohio",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Kansas",1,0,0,1,5.5
"Idaho",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"North Carolina",1,0,0,0,5.5
"Wisconsin",1,0,0,0,5.5
"Alabama",1,0,0,0,5.5
"Minnesota",1,0,0,1,5.5
"New York",1,0,1,0,5.5
"Arkansas",1,0,0,1,5.5
"Kentucky",1,0,0,0,5.5
"Tennessee",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Indiana",1,0,0,0,5.5
"North Carolina",1,0,0,1,5.5
"Florida",1,0,0,1,5.5
"Wisconsin",1,0,0,1,5.5
"Michigan",1,0,1,0,5.5
"Oklahoma",1,0,0,1,5.5
"Iowa",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Kansas",1,0,0,1,5.5
"Wisconsin",1,0,0,0,5.5
"Idaho",1,0,0,0,5.5
"Illinois",1,0,0,1,5.5
"Illinois",1,1,0,0,5.5
"Texas",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Kansas",1,0,1,0,5.5
"North Carolina",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"West Virginia",1,0,0,0,5.5
"Maine",1,0,0,1,5.5
"Texas",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Tennessee",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"West Virginia",1,0,1,0,5.5
"Ohio",1,0,0,1,5.5
"Mississippi",1,0,0,0,5.5
"Texas",1,0,0,1,5.5
"South Carolina",1,1,1,0,5.5
"Kansas",1,0,0,0,5.5
"Louisiana",1,1,0,0,5.5
"Massachusetts",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Pennsylvania",1,0,0,1,5.5
"Massachusetts",1,0,1,0,5.5
"New York",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Oklahoma",1,0,0,0,5.5
"West Virginia",1,0,0,1,5.5
"Pennsylvania",1,0,0,0,5.5
"Virginia",1,0,0,0,5.5
"Massachusetts",1,0,0,0,5.5
"Massachusetts",1,0,1,1,5.5
"Missouri",1,0,0,1,5.5
"Iowa",1,0,0,0,5.5
"New York",1,0,1,0,5.5
"Louisiana",1,1,1,0,5.5
"New York",1,0,0,0,5.5
"Arkansas",1,0,0,0,5.5
"Kentucky",1,0,1,0,5.5
"District of Columbia",1,1,0,0,5.5
"Kansas",1,0,0,0,5.5
"Vermont",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"New York",1,0,1,1,5.5
"California",1,0,0,0,5.5
"Arizona",1,0,0,1,5.5
"Ohio",1,0,1,0,5.5
"Virginia",1,0,0,0,5.5
"New York",1,0,1,0,5.5
"Illinois",1,0,0,0,5.5
"Montana",1,0,0,1,5.5
"Wisconsin",1,0,0,0,5.5
"Minnesota",1,0,1,0,5.5
"Texas",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"California",1,0,0,0,5.5
"Tennessee",1,0,0,0,5.5
"Texas",1,0,0,1,5.5
"South Carolina",1,1,0,0,5.5
"District of Columbia",1,0,0,1,5.5
"North Carolina",1,0,0,0,5.5
"California",1,0,1,0,5.5
"Massachusetts",1,0,1,0,5.5
"Michigan",1,0,1,1,5.5
"Pennsylvania",1,0,0,0,5.5
"Arkansas",1,1,0,0,5.5
"Connecticut",1,0,1,0,5.5
"Virginia",1,0,1,0,5.5
"New York",1,0,0,1,5.5
"South Dakota",1,1,0,0,5.5
"South Carolina",1,1,0,0,5.5
"Tennessee",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Illinois",1,0,1,0,5.5
"Texas",1,0,0,1,5.5
"Alabama",1,1,0,0,5.5
"Alabama",1,1,0,1,5.5
"South Carolina",1,1,0,0,5.5
"Wisconsin",1,0,0,0,5.5
"Louisiana",1,0,0,1,5.5
"Indiana",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Maine",1,0,0,1,5.5
"Florida",1,1,0,0,5.5
"Texas",1,0,0,1,5.5
"Texas",1,0,0,0,5.5
"Iowa",1,0,0,0,5.5
"Massachusetts",1,0,0,1,5.5
"Nebraska",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"New Mexico",1,0,0,1,5.5
"Hawaii",1,1,0,0,5.5
"Wisconsin",1,0,0,1,5.5
"Tennessee",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Tennessee",1,1,0,0,5.5
"Oregon",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"Kentucky",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Massachusetts",1,0,0,0,5.5
"Illinois",1,0,1,1,5.5
"North Carolina",1,0,1,1,5.5
"Iowa",1,0,0,0,5.5
"North Carolina",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"Washington",1,0,0,0,5.5
"Alabama",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"New Jersey",1,1,0,0,5.5
"Illinois",1,0,0,0,5.5
"West Virginia",1,0,0,1,5.5
"Missouri",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"District of Columbia",1,0,0,0,5.5
"Texas",1,0,1,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Virginia",1,1,0,1,5.5
"Michigan",1,0,1,1,5.5
"Maine",1,0,1,0,5.5
"North Carolina",1,0,0,0,5.5
"North Carolina",1,1,0,0,5.5
"West Virginia",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"New York",1,1,0,0,5.5
"New York",1,0,0,0,5.5
"New York",1,0,1,0,5.5
"New York",1,0,0,0,5.5
"Michigan",1,0,0,1,5.5
"Pennsylvania",1,0,0,0,5.5
"Nebraska",1,0,0,0,5.5
"Massachusetts",1,0,0,0,5.5
"Minnesota",1,0,1,0,5.5
"Alabama",1,1,1,0,5.5
"California",1,0,0,1,5.5
"Pennsylvania",1,0,0,1,5.5
"Wisconsin",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"Massachusetts",1,0,0,0,5.5
"Arkansas",1,0,0,0,5.5
"Washington",1,0,1,1,5.5
"Minnesota",1,0,0,0,5.5
"Nebraska",1,0,0,0,5.5
"South Dakota",1,0,0,1,5.5
"Virginia",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Ohio",1,0,1,0,5.5
"Illinois",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Alabama",1,0,0,0,5.5
"Indiana",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"South Carolina",1,1,0,0,5.5
"California",1,1,0,0,5.5
"Kentucky",1,0,1,1,5.5
"Iowa",1,0,0,0,5.5
"Vermont",1,0,1,0,5.5
"Louisiana",1,0,0,1,5.5
"Mississippi",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"New York",1,0,0,0,5.5
"District of Columbia",1,1,1,0,5.5
"Virginia",1,0,0,0,5.5
"Kentucky",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Alabama",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"Washington",1,0,0,0,5.5
"Maryland",1,1,1,0,5.5
"Georgia",1,0,0,1,5.5
"Kansas",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"South Carolina",1,1,0,0,5.5
"California",1,0,0,0,5.5
"Connecticut",1,0,0,0,5.5
"Rhode Island",1,0,1,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Iowa",1,0,0,0,5.5
"Minnesota",1,0,1,0,5.5
"South Carolina",1,1,0,0,5.5
"Michigan",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Virginia",1,1,0,0,5.5
"New York",1,0,0,0,5.5
"Nebraska",1,0,0,0,5.5
"Alabama",1,0,0,1,5.5
"Wisconsin",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Pennsylvania",1,1,1,0,5.5
"Nebraska",1,0,0,0,5.5
"Louisiana",1,0,0,1,5.5
"Iowa",1,0,0,0,5.5
"Washington",1,0,0,0,5.5
"North Carolina",1,0,1,0,5.5
"Mississippi",1,1,0,0,5.5
"Virginia",1,0,0,1,5.5
"Indiana",1,0,0,1,5.5
"Illinois",1,0,1,0,5.5
"Colorado",1,0,1,0,5.5
"Illinois",1,0,0,0,5.5
"Massachusetts",1,0,1,0,5.5
"Kentucky",1,0,0,0,5.5
"West Virginia",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Louisiana",1,1,1,0,5.5
"Pennsylvania",1,0,0,0,5.5
"South Carolina",1,0,1,0,5.5
"North Carolina",1,0,0,0,5.5
"Connecticut",1,0,0,0,5.5
"Louisiana",1,1,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Louisiana",1,0,0,0,5.5
"California",1,0,1,0,5.5
"Wyoming",1,0,0,0,5.5
"Colorado",1,0,0,1,5.5
"Pennsylvania",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"South Dakota",1,0,0,0,5.5
"Kentucky",1,0,0,0,5.5
"Pennsylvania",1,0,0,1,5.5
"Illinois",1,0,1,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Alabama",1,0,0,1,5.5
"Mississippi",1,0,0,0,5.5
"Illinois",1,0,1,0,5.5
"Ohio",1,0,0,0,5.5
"Mississippi",1,1,0,0,5.5
"Colorado",1,0,0,0,5.5
"Colorado",1,0,0,0,5.5
"Wisconsin",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Arkansas",1,0,1,0,5.5
"New Jersey",1,0,1,0,5.5
"New York",1,0,1,0,5.5
"Louisiana",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Massachusetts",1,0,1,0,5.5
"New Jersey",1,0,0,0,5.5
"Illinois",1,0,0,1,5.5
"Illinois",1,0,1,1,5.5
"Nebraska",1,0,0,0,5.5
"New York",1,1,0,0,5.5
"Texas",1,0,0,0,5.5
"Maryland",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Virginia",1,0,0,0,5.5
"Tennessee",1,0,0,1,5.5
"New Mexico",1,0,0,0,5.5
"Ohio",1,0,1,0,5.5
"Utah",1,0,0,0,5.5
"Iowa",1,0,0,1,5.5
"Illinois",1,0,1,0,5.5
"South Carolina",1,0,1,0,5.5
"Georgia",1,1,0,0,5.5
"Connecticut",1,0,0,0,5.5
"Kansas",1,0,0,1,5.5
"California",1,0,0,0,5.5
"Texas",1,0,1,1,5.5
"Pennsylvania",1,0,0,0,5.5
"Maine",1,0,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Connecticut",1,0,1,1,5.5
"Indiana",1,0,1,0,5.5
"Texas",1,0,0,1,5.5
"Ohio",1,0,0,0,5.5
"Oklahoma",1,0,1,0,5.5
"Florida",1,0,0,0,5.5
"Alabama",1,0,0,0,5.5
"North Dakota",1,0,0,1,5.5
"Kentucky",1,0,1,0,5.5
"Nebraska",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"West Virginia",1,0,1,0,5.5
"New York",1,0,1,0,5.5
"Tennessee",1,1,0,1,5.5
"New York",1,0,0,0,5.5
"Illinois",1,0,1,0,5.5
"Alabama",1,0,0,0,5.5
"Colorado",1,0,1,1,5.5
"Colorado",1,0,0,1,5.5
"Maryland",1,0,1,0,5.5
"Massachusetts",1,0,0,0,5.5
"Michigan",1,0,0,1,5.5
"Texas",1,0,0,1,5.5
"New York",1,0,1,0,5.5
"New York",1,0,0,1,5.5
"Oklahoma",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"Minnesota",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"Georgia",1,1,0,0,5.5
"West Virginia",1,0,0,0,5.5
"Nebraska",1,0,1,0,5.5
"Georgia",1,1,0,0,5.5
"Indiana",1,0,1,0,5.5
"North Carolina",1,0,0,0,5.5
"Illinois",1,0,1,0,5.5
"Mississippi",1,1,0,0,5.5
"California",1,0,1,1,5.5
"Missouri",1,0,0,1,5.5
"Oklahoma",1,0,0,1,5.5
"Nebraska",1,0,1,0,5.5
"Colorado",1,0,0,0,5.5
"Maine",1,0,0,1,5.5
"Georgia",1,0,0,0,5.5
"Tennessee",1,0,0,1,5.5
"New Mexico",1,0,0,1,5.5
"Iowa",1,0,0,0,5.5
"Nebraska",1,0,0,1,5.5
"Michigan",1,0,0,1,5.5
"Massachusetts",1,0,0,0,5.5
"Georgia",1,0,0,0,5.5
"North Carolina",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Florida",1,1,0,0,5.5
"Texas",1,0,0,0,5.5
"Kentucky",1,0,1,0,5.5
"Illinois",1,0,0,1,5.5
"Kentucky",1,0,0,1,5.5
"New Jersey",1,0,0,0,5.5
"Georgia",1,1,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Indiana",1,0,0,0,5.5
"Iowa",1,0,0,1,5.5
"Michigan",1,0,0,0,5.5
"New Mexico",1,0,0,0,5.5
"Texas",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"New Jersey",1,0,0,1,5.5
"Illinois",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Oklahoma",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Minnesota",1,0,0,0,5.5
"Florida",1,0,1,0,5.5
"Indiana",1,1,1,0,5.5
"Indiana",1,0,0,0,5.5
"Pennsylvania",1,0,0,1,5.5
"Pennsylvania",1,0,0,0,5.5
"Arkansas",1,0,0,1,5.5
"Texas",1,0,0,0,5.5
"Nebraska",1,0,0,0,5.5
"South Carolina",1,0,0,1,5.5
"Pennsylvania",1,0,0,1,5.5
"Virginia",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"California",1,0,0,1,5.5
"Georgia",1,0,0,0,5.5
"Missouri",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"New Mexico",1,0,0,0,5.5
"Texas",1,1,1,0,5.5
"Georgia",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Connecticut",1,0,1,1,5.5
"Missouri",1,0,0,0,5.5
"New Mexico",1,0,0,1,5.5
"Massachusetts",1,0,1,0,5.5
"Illinois",1,0,0,1,5.5
"Missouri",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Indiana",1,0,1,0,5.5
"New York",1,0,0,0,5.5
"Nebraska",1,0,0,0,5.5
"New York",1,0,0,1,5.5
"Texas",1,1,0,0,5.5
"Wisconsin",1,0,1,0,5.5
"New Mexico",1,0,1,0,5.5
"Kentucky",1,0,0,1,5.5
"Pennsylvania",1,0,1,1,5.5
"Oklahoma",1,0,1,0,5.5
"Illinois",1,0,0,0,5.5
"Maine",1,0,0,1,5.5
"Ohio",1,0,0,0,5.5
"Massachusetts",1,0,0,0,5.5
"New York",1,0,1,0,5.5
"Florida",1,0,1,1,5.5
"Virginia",1,0,0,0,5.5
"Texas",1,0,1,0,5.5
"Illinois",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Virginia",1,1,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Wisconsin",1,0,1,0,5.5
"Georgia",1,1,0,0,5.5
"California",1,0,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Georgia",1,0,0,0,5.5
"North Carolina",1,1,1,0,5.5
"Maryland",1,0,0,0,5.5
"Minnesota",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"Rhode Island",1,0,1,0,5.5
"Tennessee",1,0,1,1,5.5
"Texas",1,0,1,0,5.5
"New Jersey",1,0,0,0,5.5
"California",1,0,1,0,5.5
"Maryland",1,0,0,0,5.5
"Minnesota",1,0,0,0,5.5
"North Carolina",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Tennessee",1,0,0,0,5.5
"North Carolina",1,1,0,0,5.5
"Ohio",1,0,0,1,5.5
"Rhode Island",1,0,0,0,5.5
"Vermont",1,0,1,0,5.5
"New York",1,0,0,0,5.5
"Oklahoma",1,1,0,0,5.5
"Oklahoma",1,0,0,1,5.5
"Tennessee",1,0,0,1,5.5
"Illinois",1,0,0,1,5.5
"District of Columbia",1,0,0,0,5.5
"Iowa",1,0,0,1,5.5
"Pennsylvania",1,0,1,0,5.5
"Arizona",1,0,0,0,5.5
"Kansas",1,0,0,0,5.5
"Illinois",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"New York",1,0,0,1,5.5
"United States, ns",1,0,0,0,5.5
"Louisiana",1,1,0,0,5.5
"Michigan",1,0,0,0,5.5
"New York",1,0,1,1,5.5
"Missouri",1,0,1,1,5.5
"Mississippi",1,0,0,0,5.5
"Hawaii",1,1,1,0,5.5
"Minnesota",1,0,1,0,5.5
"Michigan",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"Iowa",1,0,0,0,5.5
"Kentucky",1,0,0,0,5.5
"Alabama",1,1,0,0,5.5
"Texas",1,0,0,1,5.5
"Indiana",1,0,0,0,5.5
"New Jersey",1,1,1,0,5.5
"Pennsylvania",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"California",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Louisiana",1,0,1,0,5.5
"South Dakota",1,0,0,1,5.5
"Louisiana",1,0,0,1,5.5
"Pennsylvania",1,0,0,0,5.5
"District of Columbia",1,0,1,0,5.5
"Michigan",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"New Jersey",1,0,0,0,5.5
"New York",1,0,1,0,5.5
"Iowa",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"California",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Illinois",1,0,0,1,5.5
"Colorado",1,1,1,0,5.5
"Arkansas",1,0,0,0,5.5
"New Mexico",1,1,0,1,5.5
"Louisiana",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"Utah",1,0,0,1,5.5
"Missouri",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Kentucky",1,0,0,1,5.5
"New York",1,0,1,1,5.5
"Oklahoma",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"California",1,0,1,0,5.5
"New York",1,0,0,0,5.5
"Texas",1,0,0,0,5.5
"Hawaii",1,1,1,0,5.5
"Texas",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"South Carolina",1,1,0,0,5.5
"California",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Alabama",1,0,0,0,5.5
"Tennessee",1,0,0,0,5.5
"Michigan",1,0,0,0,5.5
"Illinois",1,1,0,0,5.5
"Missouri",1,0,0,1,5.5
"Ohio",1,0,0,1,5.5
"California",1,0,0,0,5.5
"Ohio",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Ohio",1,0,1,0,5.5
"Texas",1,0,0,1,5.5
"Alabama",1,0,0,0,5.5
"Arkansas",1,1,0,0,5.5
"Nebraska",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Idaho",1,0,0,0,5.5
"Georgia",1,1,0,0,5.5
"Rhode Island",1,0,1,0,5.5
"Mississippi",1,1,0,0,5.5
"Arkansas",1,1,1,0,5.5
"Washington",1,0,0,0,5.5
"Montana",1,0,0,0,5.5
"Virginia",1,0,0,1,5.5
"Louisiana",1,0,0,1,5.5
"Massachusetts",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Virginia",1,0,0,1,5.5
"Pennsylvania",1,0,0,1,5.5
"California",1,0,0,0,5.5
"Wisconsin",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Massachusetts",1,0,1,1,5.5
"Missouri",1,0,0,0,5.5
"Kentucky",1,1,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"California",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Mississippi",1,0,0,1,5.5
"Texas",1,0,0,0,5.5
"Arkansas",1,0,1,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Missouri",1,0,0,0,5.5
"Minnesota",1,0,0,0,5.5
"North Dakota",1,0,1,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Pennsylvania",1,0,0,1,5.5
"Idaho",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Pennsylvania",1,0,1,0,5.5
"Louisiana",1,1,0,0,5.5
"Arkansas",1,1,0,0,5.5
"Georgia",1,0,0,0,5.5
"Texas",1,0,0,1,5.5
"Michigan",1,0,0,1,5.5
"Arkansas",1,0,0,0,5.5
"Missouri",1,1,0,0,5.5
"Michigan",1,0,0,0,5.5
"Rhode Island",1,0,0,0,5.5
"Minnesota",1,0,0,0,5.5
"West Virginia",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Alabama",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Washington",1,0,0,0,5.5
"Michigan",1,0,1,0,5.5
"South Carolina",1,0,0,0,5.5
"Missouri",1,0,0,1,5.5
"South Carolina",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"Illinois",1,0,1,1,5.5
"Missouri",1,0,0,1,5.5
"Michigan",1,0,0,1,5.5
"Pennsylvania",1,0,1,0,5.5
"Texas",1,0,0,0,5.5
"Indiana",1,0,1,0,5.5
"Connecticut",1,0,0,0,5.5
"Illinois",1,0,0,0,5.5
"Pennsylvania",1,0,0,0,5.5
"South Carolina",1,0,0,0,5.5
"Ohio",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Ohio",1,0,1,1,5.5
"District of Columbia",1,0,0,1,5.5
"North Carolina",1,0,0,0,5.5
"Louisiana",1,0,0,1,5.5
"Texas",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Tennessee",1,0,1,0,5.5
"California",1,0,0,0,5.5
"Arkansas",1,0,0,0,5.5
"Texas",1,0,1,0,5.5
"New York",1,0,0,0,5.5
"Missouri",1,0,1,1,5.5
"Tennessee",1,0,0,0,5.5
"Oregon",1,0,0,0,5.5
"New York",1,0,0,0,5.5
"Kentucky",1,0,0,0,5.5
"Virginia",1,0,0,0,5.5
"Arkansas",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Pennsylvania",1,0,0,1,5.5
"Georgia",1,1,0,0,5.5
"Ohio",1,0,0,0,5.5
"Montana",1,0,0,0,5.5
"New Jersey",1,0,0,0,5.5
"Michigan",1,0,1,0,5.5
"Indiana",1,0,1,0,5.5
"Pennsylvania",1,0,0,1,5.5
"Illinois",1,0,0,1,5.5
"New York",1,0,0,0,5.5
"Illinois",1,0,1,0,5.5
"Pennsylvania",1,0,1,0,5.5
"Texas",1,0,1,0,5.5
"Alabama",1,0,0,0,5.5
"Michigan",1,0,1,1,5.5
"Virginia",1,0,0,0,5.5
"New Jersey",1,0,1,0,5.5
"Washington",1,0,0,0,5.5
"Massachusetts",1,0,0,0,5.5
"Minnesota",1,0,1,0,5.5
"Texas",1,0,0,0,5.5
"Louisiana",1,1,0,0,5.5
"Massachusetts",1,0,0,1,5.5
